y,x1,x2,x3,x4,x5,x6,x8,x9,x10,x11,x13,x7_Beach,x7_Casahouse,x7_Horses,x7_Mojodojo,x7_Sublime
1,99.67461999999999,-1.00074,-99.31293000000001,-1.28331,199.74343000000002,-145.04508,-2.15152,2.05482,9.381,-1.20163,448.71660999999995,1,0,0,0,0
1,101.71206,1.0926,-100.90082,-1.2615100000000001,201.77453,-146.34614,-1.93555,2.12185,12.11697,-3.50905,458.10989000000006,0,0,0,1,0
0,101.36776,0.42554,-104.94566,-1.2262600000000001,201.42234,-137.69416999999999,0.4861,0.49178999999999995,12.6222,1.54562,454.36598,0,0,0,1,0
2,100.53269,-1.2005,-102.3463,-1.26698,200.59643,-143.34601,0.99939,1.51247,13.947529999999999,0.37437,451.49029,0,1,0,0,0
1,100.08115,-0.55604,-100.70447,-1.25968,200.14353,-142.52625,-0.00386,-1.18172,11.181280000000001,-4.26499,450.05350999999996,0,1,0,0,0
0,99.94984000000001,-0.48875,-99.23974,-1.28316,200.01969,-148.46546999999998,-0.78561,1.10933,10.31976,-1.8493099999999998,450.12935,1,0,0,0,0
0,99.50299,0.47295,-103.19017,-1.2374399999999999,199.56139,-137.48831,-0.44396,0.051329999999999994,10.8967,1.30803,445.91985999999997,1,0,0,0,0
2,101.32784000000001,0.8074899999999999,-99.77119,-1.26874,201.39343,-146.53031000000001,2.29568,3.4290599999999998,11.04565,0.52375,456.75362,0,0,0,1,0
0,99.71154,-0.6643399999999999,-108.2565,-1.29136,199.78343999999998,-149.28845,-0.19412000000000001,-0.9544600000000001,10.02645,0.13884000000000002,444.42945999999995,1,0,0,0,0
2,100.96287,1.064,-101.98969,-1.26861,201.02676,-143.5243,1.33686,1.71167,11.4638,-0.54597,453.81951,0,1,0,0,0
0,99.82852,1.01585,-97.98496,-1.25654,199.89174,-138.31985,-0.85241,0.27821999999999997,10.60829,1.68494,450.15012,1,0,0,0,0
2,100.113,0.29567,-103.77983,-1.28982,200.18235,-149.88222,-0.9588399999999999,-0.40819,9.59198,0.33115,448.6751,0,1,0,0,0
2,101.25203,-0.11097,-104.74615,-1.27552,201.3182,-147.36176,-1.22271,-2.30556,13.149560000000001,-0.90859,453.88707999999997,0,0,0,1,0
2,101.61072,-0.93953,-102.13447,-1.2863799999999999,201.68049,-149.44936,0.17051,2.4470400000000003,13.0132,0.74061,456.98637,0,0,0,1,0
1,101.1379,-0.8665700000000001,-98.10059,-1.2312,201.19268,-135.86629,0.4621,-1.6387599999999998,10.34504,-2.4212,456.63920999999993,0,0,0,1,0
0,100.01985,-0.01296,-103.94971,-1.25919,200.08301,-142.90842,0.45624,0.64783,11.84191,3.2782199999999997,448.1244,0,1,0,0,0
2,100.7129,-0.9709200000000001,-100.19575,-1.28813,200.78253999999998,-148.44474,1.01786,0.68835,9.89594,2.6094,453.46665,0,1,0,0,0
2,99.58425,-0.61429,-99.07875,-1.2806600000000001,199.65153,-145.41957,1.09951,-1.99105,11.74982,-0.36196999999999996,448.38187,1,0,0,0,0
2,100.61165,-0.79083,-102.76094,-1.29358,200.68245,-151.19231000000002,0.99384,-0.22629000000000002,12.44128,-1.29555,451.67778,0,1,0,0,0
2,99.20304,-1.39838,-101.45501,-1.2762200000000001,199.27005,-143.0288,0.23714000000000002,1.24586,10.22194,0.2269,445.28767,1,0,0,0,0
0,100.89364,0.01929,-101.68551,-1.2647899999999999,200.95917,-144.72149,-0.29724,0.7381300000000001,10.78604,-2.2406099999999998,453.62546,0,1,0,0,0
1,100.68214,0.45152,-105.12286999999999,-1.28562,200.75115,-150.98003,0.17479,-0.87577,10.29158,-1.7219900000000001,450.84924,0,1,0,0,0
2,99.8539,0.39152,-100.05999,-1.27472,199.92005,-146.44492,-2.2974,-2.178,12.64453,-0.23296,449.23950999999994,1,0,0,0,0
2,98.65924,0.41701000000000005,-98.34958,-1.28777,198.72821000000002,-145.0901,0.12689,0.03452,12.34097,-2.2302400000000002,444.12140999999997,0,0,1,0,0
1,100.85953,1.2690700000000001,-102.6221,-1.27104,200.92463999999998,-143.8119,0.81665,0.3611,12.55614,-5.1586,452.98659000000004,0,1,0,0,0
1,99.85339,0.6807300000000001,-99.35209,-1.26282,199.91672,-141.98238999999998,-0.53546,0.02914,11.33504,-1.9963099999999998,449.59090999999995,1,0,0,0,0
2,100.58707,0.63715,-97.69794,-1.2926799999999998,200.65773000000002,-150.34018,1.5542799999999999,0.8427600000000001,12.00137,-1.42306,454.08637000000004,0,1,0,0,0
0,100.1867,0.5442,-95.70656,-1.27752,200.25453000000002,-145.54641,0.21447,0.18557,11.34556,2.3330599999999997,453.08022,0,1,0,0,0
1,100.61878,-0.57834,-99.62562,-1.27891,200.68597,-142.85028,1.59501,1.4623700000000002,12.808019999999999,-0.15322,453.28109000000006,0,1,0,0,0
0,98.22364,-0.95565,-98.61594000000001,-1.3037100000000001,198.29934,-148.45128,-0.6817300000000001,-1.01634,11.272310000000001,1.5903,441.81025,0,0,1,0,0
1,99.22035,0.10395,-97.41385,-1.2911700000000002,199.29136,-144.82398,0.49288999999999994,-0.34643,11.13285,-2.0746,447.39482999999996,1,0,0,0,0
1,99.99029,-0.32550999999999997,-102.01605,-1.26319,200.05303,-144.52854,1.8869799999999999,-0.57536,11.916,-0.68591,448.94342,1,0,0,0,0
2,99.1701,-0.13285999999999998,-103.4401,-1.26567,199.23554,-145.62821,0.09251000000000001,-2.42194,10.47865,-1.49433,444.13045,1,0,0,0,0
1,98.55757,-0.71731,-100.49301,-1.2758,198.62442,-144.18683000000001,0.4701,-1.3158,10.44928,-2.6208299999999998,442.54132999999996,0,0,1,0,0
1,100.71783,-0.98295,-102.35096,-1.2354,200.77344,-140.80545,-0.41203,-0.19910999999999998,10.9247,-0.62583,452.41368,0,1,0,0,0
1,98.88004000000001,-0.94084,-95.79015,-1.25855,198.94188,-141.5496,-0.61224,-0.66032,10.95772,-0.47541000000000005,446.50510999999995,0,0,1,0,0
1,100.15446999999999,-0.5312600000000001,-104.07585999999999,-1.29225,200.22561000000002,-148.64369,-0.79286,-0.42173999999999995,11.88513,-2.52085,448.73440999999997,0,1,0,0,0
1,101.0445,-0.23631999999999997,-96.28947,-1.27758,201.11141,-145.69444,1.38123,-1.9534799999999999,10.181610000000001,-4.4606900000000005,457.07775999999996,0,0,0,1,0
1,99.96803,0.7937,-99.43826999999999,-1.2806899999999999,200.03583,-147.76697,-1.61245,1.81725,11.500010000000001,-2.08767,450.12102000000004,1,0,0,0,0
0,99.54428,-0.1887,-97.29471,-1.23114,199.6008,-134.001,-0.47468999999999995,0.167,11.55238,0.81425,449.07406,1,0,0,0,0
2,99.141,-0.26056999999999997,-105.04355,-1.28702,199.20967,-145.05138,-1.9833900000000002,-1.0073,9.05835,2.1579200000000003,443.18324,1,0,0,0,0
2,99.28638000000001,-0.92925,-97.40663,-1.29016,199.35679,-147.94947,0.5978899999999999,1.38582,10.6686,-1.8259299999999998,447.72857,1,0,0,0,0
1,101.09424,0.6429199999999999,-102.65959000000001,-1.27886,201.16127,-145.30388,0.9264,-0.9306399999999999,12.045860000000001,-2.78614,454.14142000000004,0,0,0,1,0
2,100.80203,-0.07064,-102.24542,-1.28759,200.87151,-147.0652,0.28999,-0.27876,8.58683,3.15916,452.88746,0,1,0,0,0
2,99.93769,0.16243,-104.3143,-1.28754,200.00699,-148.05747,0.84352,-0.28405,12.88766,0.68193,447.53132,1,0,0,0,0
1,99.38951,-0.2314,-102.42456,-1.24674,199.4481,-140.18958,0.09819,-0.8744200000000001,11.6791,-2.69913,445.73529,1,0,0,0,0
1,99.34832,-0.84324,-100.57231,-1.28,199.41577,-146.42045,0.13935999999999998,0.94573,10.674660000000001,-2.79688,446.45543,1,0,0,0,0
2,99.8683,-1.43531,-100.43814,-1.26203,199.93249,-142.24685,1.50244,0.29113,7.67121,2.86052,449.12245,1,0,0,0,0
0,99.92676,0.56688,-105.6602,-1.22053,199.98054,-136.16583,-0.047369999999999995,-0.78049,8.756839999999999,0.82724,446.80370999999997,1,0,0,0,0
0,98.27561,0.192,-102.0567,-1.28491,198.34678,-147.29883999999998,0.33632,-0.19205999999999998,9.08153,2.0241,440.3497,0,0,1,0,0
0,99.93689,-1.07838,-100.60376,-1.26684,200.0021,-144.26518000000002,-1.28677,0.7306199999999999,10.83278,0.6539,449.38259000000005,1,0,0,0,0
0,99.92097,0.09811,-102.13255,-1.27455,199.98812,-143.01595,0.28713,-1.00546,10.434660000000001,2.08757,448.53855999999996,1,0,0,0,0
0,99.42965,-0.75745,-93.09782,-1.25213,199.49146000000002,-139.59623,0.46156,-0.45386000000000004,10.7994,1.05207,450.59936,1,0,0,0,0
0,99.61703,-0.5200600000000001,-99.35177,-1.27804,199.68541000000002,-145.48205,0.25190999999999997,0.13042,10.31437,3.70995,448.40929000000006,1,0,0,0,0
0,100.28864,-0.47398999999999997,-100.05685,-1.30576,200.36484,-155.14253,-0.676,-0.3453,11.26591,-0.9247200000000001,451.41479000000004,0,1,0,0,0
0,99.09047,1.01942,-98.32271,-1.27197,199.15819,-145.97133,0.43833999999999995,-0.21671999999999997,11.86004,-2.28421,446.29102,1,0,0,0,0
1,99.75596,0.48536999999999997,-101.57946,-1.27807,199.82298,-144.33635,2.1428,-1.47994,13.18299,-3.21692,447.99004,1,0,0,0,0
0,99.08539,0.16958,-102.36247,-1.25878,199.14831,-141.50678,-0.44203000000000003,0.22810999999999998,9.211030000000001,-0.1267,444.24571,1,0,0,0,0
2,98.42595,0.37978,-99.0512,-1.26555,198.49071,-142.88,0.040369999999999996,-0.9161299999999999,11.30508,-1.0106700000000002,442.60416,0,0,1,0,0
1,99.66789,0.67697,-102.57895,-1.27417,199.73382,-148.05033999999998,-0.00161,-1.90008,12.87882,-3.2777800000000004,447.04997000000003,1,0,0,0,0
2,97.34804,-0.8632,-95.89903000000001,-1.26689,197.41345,-141.87853,-0.80413,-0.019430000000000003,12.78412,-0.64099,438.7907,0,0,1,0,0
1,102.28232,1.22993,-103.147,-1.23809,202.33865,-141.53513,-2.6425799999999997,1.89661,11.78989,-2.58142,459.83811,0,0,0,0,1
1,99.39678,1.7694299999999998,-102.2563,-1.26072,199.45934,-143.38343999999998,0.9405600000000001,1.09935,12.49276,-1.9519099999999998,445.85573,1,0,0,0,0
1,100.4054,1.53926,-104.2124,-1.26959,200.47024,-144.87225,-0.9208700000000001,-0.0071,11.82655,-1.6284100000000001,449.92080999999996,0,1,0,0,0
0,100.00785,-0.39749,-100.16624,-1.2782799999999999,200.07703999999998,-145.87257,0.45545,-0.7016100000000001,11.989180000000001,3.8819,449.95610999999997,0,1,0,0,0
2,100.77494,-0.2182,-104.96331,-1.2720799999999999,200.84061,-146.33558,-0.50361,-0.39495,12.17945,-0.49133000000000004,451.39307,0,1,0,0,0
2,98.91756,-1.1281700000000001,-103.86777,-1.2732299999999999,198.98355,-144.76498,1.70708,1.18989,12.84384,-2.059,442.65394000000003,0,0,1,0,0
0,100.84199,0.26544,-98.2336,-1.23201,200.89772,-137.69548999999998,0.8460200000000001,0.00072,12.984169999999999,-0.04647,455.09317000000004,0,1,0,0,0
2,101.08483000000001,0.58659,-98.6172,-1.26165,201.14938,-147.13568999999998,0.8476600000000001,0.41288,10.59336,-1.01309,456.11555,0,0,0,1,0
2,99.00126999999999,0.35491999999999996,-102.83378,-1.27322,199.06644,-143.81099,-2.79514,3.0177400000000003,11.36785,-1.64661,443.58949,0,0,1,0,0
1,101.25893,1.59354,-106.14211,-1.24924,201.31842,-144.86624,0.08347,-0.02677,10.54162,-3.67445,453.22362000000004,0,0,0,1,0
1,101.74847,0.7881199999999999,-103.54552,-1.2672,201.81286,-146.65715,-0.09459,2.17223,12.58641,1.23125,456.96957000000003,0,0,0,1,0
2,101.65144000000001,0.3821,-103.85696,-1.2592700000000001,201.71528,-144.24913999999998,-1.0822,-2.01084,9.75742,-0.60185,456.32872000000003,0,0,0,1,0
1,100.37204,0.0065,-100.42748,-1.27217,200.43783,-143.72865,0.79384,-1.2882,10.473,-0.5385300000000001,451.64646,0,1,0,0,0
2,100.12021999999999,-0.51215,-102.00577,-1.27988,200.18743,-145.65336000000002,-0.6702,0.45801000000000003,10.8843,-1.3425,449.59820999999994,0,1,0,0,0
2,100.26528,-0.431,-106.09687,-1.2711700000000001,200.33032,-144.78165,-1.23633,0.0551,8.30777,1.50694,448.27794000000006,0,1,0,0,0
0,100.17638000000001,0.035519999999999996,-99.94895,-1.23853,200.23378,-136.35753,-0.10529000000000001,0.34585,13.804479999999998,3.70555,450.90744000000007,0,1,0,0,0
1,100.65884,1.17496,-104.81253000000001,-1.2574,200.7207,-141.37208,-0.35056,-0.42333000000000004,9.140139999999999,0.74457,450.88795,0,1,0,0,0
2,100.85104,0.36908,-99.85238000000001,-1.26509,200.91476,-143.97632,2.7238900000000004,0.45268,11.42672,-0.60446,454.32901,0,1,0,0,0
1,100.88823000000001,0.4067,-99.82594,-1.28755,200.95764,-150.48996,0.6601,-2.08455,10.84853,-3.0131099999999997,454.52817000000005,0,1,0,0,0
2,99.15352,-0.5340199999999999,-94.97471999999999,-1.28,199.22203000000002,-143.33357,1.1511,-0.7177100000000001,12.43591,-1.54875,448.28022000000004,1,0,0,0,0
2,100.28061,-1.28483,-98.30107,-1.28338,200.35063,-147.00135,-1.32139,-1.7739200000000002,12.11386,-1.00963,452.25251,0,1,0,0,0
0,100.86256,-0.41033000000000003,-94.9257,-1.26492,200.92821,-143.28155,0.38193,1.4777,10.47158,0.6318600000000001,456.84994000000006,0,1,0,0,0
1,98.81375,-1.2377,-98.48510999999999,-1.23561,198.86955,-135.96343000000002,-1.3683,1.20671,11.61236,-1.0423,444.82620999999995,0,0,1,0,0
0,100.36369,1.37558,-104.34958,-1.24115,200.42207,-139.01566,-0.20101,-0.48211000000000004,9.87318,1.34273,449.64364000000006,0,1,0,0,0
0,100.03186,-1.1513200000000001,-93.64905,-1.26482,200.09706,-144.33997,-0.0352,0.9623,12.11294,3.3782300000000003,453.33475999999996,0,1,0,0,0
0,100.04744000000001,0.90204,-98.70711999999999,-1.2836100000000001,200.11668999999998,-149.26271,0.5352600000000001,0.30453,11.93946,0.32428,450.88364,0,1,0,0,0
1,98.12853,-0.7176100000000001,-99.07540999999999,-1.24099,198.18536,-136.40785,1.20771,-2.81648,11.35293,-2.89342,441.10497000000004,0,0,1,0,0
1,101.13215,-0.9545799999999999,-103.94385,-1.23441,201.18786,-140.19929,-3.3973699999999996,1.54413,9.8855,-1.62104,453.68883,0,0,0,1,0
2,100.43781,1.57849,-103.09182,-1.29524,200.50923,-148.95851000000002,-1.7757900000000002,0.02793,12.81221,-0.83857,450.64315,0,1,0,0,0
0,100.92771,-0.25617,-97.20443,-1.29016,200.9992,-147.71216,-0.31513,-0.46243,10.76477,2.48362,456.03635,0,1,0,0,0
1,100.33051999999999,1.06813,-99.63298,-1.25505,200.39145,-141.13631,-0.30274,-0.51375,10.78582,-1.43675,451.83612999999997,0,1,0,0,0
0,99.80870999999999,0.22815,-97.21069,-1.29046,199.8805,-145.92393,0.29456,0.50793,12.62423,2.2549900000000003,450.4382,1,0,0,0,0
2,97.7765,-0.44628999999999996,-95.05131999999999,-1.26789,197.8406,-142.9689,0.45142,-0.15439,12.43171,0.613,441.35682,0,0,1,0,0
1,100.65339,-0.37091,-101.91230999999999,-1.2392299999999998,200.71004,-141.45666,-0.23128,0.2862,8.318539999999999,-2.1642200000000003,452.31077999999997,0,1,0,0,0
0,99.20184,0.030430000000000002,-99.16573000000001,-1.24181,199.25987,-137.64261000000002,0.09262000000000001,0.26800999999999997,10.53289,2.99952,446.42632000000003,1,0,0,0,0
0,100.86835,-1.20108,-96.38591,-1.24421,200.92806000000002,-140.04304,1.30912,1.0811,10.56558,-2.25121,456.14882,0,1,0,0,0
0,100.48915,0.56212,-99.75031,-1.2369,200.54593,-138.9026,1.7739,1.194,11.20717,1.57474,452.57062,0,1,0,0,0
1,99.53283,0.10271,-97.1536,-1.2670700000000001,199.59688,-143.23539,-0.9108,0.5898100000000001,10.672419999999999,-1.6647599999999998,449.08733,1,0,0,0,0
1,101.62623,-0.7083,-102.37585,-1.26131,201.68913,-145.92011000000002,-0.9797100000000001,-1.96418,9.49051,-0.37806999999999996,456.94320999999997,0,0,0,1,0
1,100.22471,-0.26375,-94.45849,-1.2837399999999999,200.29339,-142.61399,0.78082,1.79079,10.30627,-1.24569,453.89432999999997,0,1,0,0,0
0,100.15039,-0.69363,-100.04018,-1.28918,200.22155,-148.57631,-1.652,-0.12493,9.367289999999999,0.64186,450.73186,0,1,0,0,0
1,99.28447,0.10824,-96.1955,-1.26249,199.34755,-141.03771,-1.30156,0.78979,10.71031,-2.0329099999999998,448.32460999999995,1,0,0,0,0
1,100.62294,0.8485299999999999,-100.11383000000001,-1.28475,200.69195,-148.84863,-0.11023,0.71887,12.47451,-2.7090099999999997,453.05777,0,1,0,0,0
1,98.84485,1.01868,-97.39398,-1.25275,198.9055,-139.29249,0.49478999999999995,-2.59685,10.01396,-1.02359,445.52727000000004,0,0,1,0,0
1,100.50935,0.33274000000000004,-94.68517,-1.23725,200.56575,-138.8147,1.21822,-1.74355,11.87951,-0.043680000000000004,455.20418,0,1,0,0,0
0,100.17543,-0.17854,-98.72946999999999,-1.25898,200.23915,-140.79103,0.30845,-0.6048600000000001,10.46209,-2.2774400000000004,451.51242,0,1,0,0,0
2,99.2377,0.5109899999999999,-102.96698,-1.27859,199.30593000000002,-145.40968999999998,1.36691,0.25747,8.65429,2.40069,444.70502999999997,1,0,0,0,0
1,101.28864,0.33513000000000004,-99.8852,-1.26918,201.35326,-146.15288999999999,0.73421,0.8468399999999999,13.33279,-1.3025200000000001,456.50057999999996,0,0,0,1,0
2,101.45503000000001,0.8012,-100.42416,-1.2800200000000002,201.52357,-149.84878999999998,-0.8187,-3.55194,13.01511,-0.47057,457.06305999999995,0,0,0,1,0
1,100.86312,-0.50653,-108.47135,-1.27787,200.93018,-146.54275,1.09094,0.81213,11.67202,-1.8990799999999999,450.07994,0,1,0,0,0
2,99.60970999999999,0.15684,-99.18995,-1.2735,199.67618000000002,-146.36809,0.5240100000000001,0.28381999999999996,11.89988,0.001,448.45358,1,0,0,0,0
0,98.89716,0.7159800000000001,-99.92312,-1.29023,198.96861,-146.64428999999998,-0.25303000000000003,0.09735,11.88645,2.6848,444.52423,0,0,1,0,0
1,99.82023000000001,-0.19033,-97.77150999999999,-1.2690299999999999,199.88512,-144.18153,-0.49783,0.60412,10.73823,-2.43915,450.21539,1,0,0,0,0
2,100.36881,-0.53135,-105.30188999999999,-1.26283,200.43206999999998,-141.96034,-0.45081000000000004,-0.01017,11.113710000000001,0.21151999999999999,449.1931,0,1,0,0,0
2,100.36381,0.47005,-96.99994000000001,-1.28568,200.43333,-147.65483,-0.99541,-1.83116,10.26235,-2.15722,453.31909,0,1,0,0,0
2,99.93731,-0.18512,-94.07795,-1.27,200.00245,-144.55471,-0.10175,-0.50397,9.90733,0.16448,452.6476,1,0,0,0,0
2,100.46439000000001,0.13533,-98.88271,-1.27131,200.5293,-144.94853999999998,0.8565299999999999,1.10545,9.40821,2.5466,452.88061,0,1,0,0,0
2,100.02843,-0.43637,-104.11192,-1.28776,200.09869,-148.29751000000002,0.72332,3.06262,11.15596,0.18603,448.0862,0,1,0,0,0
0,100.65392,1.08195,-101.29851,-1.2992,200.72823,-149.64013,-0.73155,0.33916,11.439630000000001,0.8494299999999999,452.62032999999997,0,1,0,0,0
2,98.03919,-0.5113300000000001,-97.27788000000001,-1.27491,198.10609,-145.75645,-1.24118,-0.49982,13.350370000000002,-1.44888,441.557,0,0,1,0,0
1,99.77060999999999,-0.44948,-105.81562,-1.26649,199.83431000000002,-143.15927,0.75344,-0.26965,9.839080000000001,-1.19832,445.94522,1,0,0,0,0
1,99.59036,-0.4205,-96.07376,-1.25777,199.65205,-142.4319,1.10416,-0.8192799999999999,10.906089999999999,-2.62636,449.91492999999997,1,0,0,0,0
0,100.55273000000001,-0.22034,-100.81359,-1.29986,200.62793,-149.31618,-0.28792,1.0206899999999999,9.54787,1.33713,452.35686,0,1,0,0,0
2,100.04111,-0.1797,-104.26365,-1.27282,200.10766,-144.47951,-1.32241,-2.0596200000000002,11.641630000000001,-0.65704,448.07372000000004,0,1,0,0,0
2,99.26943,-0.20608,-100.59468000000001,-1.28815,199.33883,-145.47073,1.56836,1.6422400000000001,12.19231,-1.60501,446.04979000000003,1,0,0,0,0
0,98.85566,0.8557600000000001,-98.00401,-1.30062,198.9308,-151.14317,-0.38086,0.30264,11.6246,1.05872,445.2763,0,0,1,0,0
1,99.64056,0.0989,-96.1047,-1.25336,199.70128,-139.73953999999998,0.2257,-0.616,12.0157,-2.43011,450.15045,1,0,0,0,0
2,101.53591999999999,0.91575,-99.93862,-1.27956,201.60416,-148.24208000000002,-2.05353,-2.44535,10.22983,-0.38032,457.71029000000004,0,0,0,1,0
1,99.91651,-0.46906000000000003,-100.33672,-1.2394100000000001,199.97303,-136.16295,0.19846,-1.29565,11.23001,-2.31354,449.41420999999997,1,0,0,0,0
1,99.5167,-1.31637,-99.09824,-1.24813,199.57578,-139.82924,-2.44105,2.1722099999999998,11.23436,-3.25263,448.03438,1,0,0,0,0
2,99.03048000000001,0.94386,-99.46921999999999,-1.28145,199.09759,-144.69473,-0.19885,-0.44583999999999996,7.04315,3.62774,445.41781,1,0,0,0,0
0,99.41971,0.46263999999999994,-99.45354,-1.23246,199.47572,-137.20447,0.7257100000000001,-1.31515,13.4987,2.29579,447.3718,1,0,0,0,0
1,99.83757,-0.59354,-98.95675,-1.2514399999999999,199.8974,-140.35315,0.28257,-0.10380999999999999,10.27159,-2.5942,449.70949,1,0,0,0,0
1,100.08059,0.26603000000000004,-100.42779,-1.2836,200.14931,-143.21524,0.96511,-3.7940400000000003,11.69168,-0.76993,450.18903,0,1,0,0,0
1,101.1617,0.23151,-100.37343,-1.2943,201.23293,-152.54666,2.04071,0.60538,9.6399,-0.39202,455.6218,0,0,0,1,0
1,100.34317,1.13736,-96.39905999999999,-1.24051,200.40001,-138.37035,-0.44338,-0.06731000000000001,9.18875,-2.54084,453.51634,0,1,0,0,0
0,99.74754,0.38861999999999997,-104.02353000000001,-1.2588700000000002,199.81016,-142.37474,1.0025899999999999,0.6114,11.39715,0.58802,446.72592000000003,1,0,0,0,0
0,100.03135999999999,1.15846,-99.52875,-1.25979,200.09403999999998,-143.17842,1.6086,-0.27833,11.48208,2.87755,450.39243,0,1,0,0,0
0,99.52716,-0.57652,-94.28813000000001,-1.29687,199.60054,-148.16752,0.13441,0.33264,9.75693,1.03704,450.49172000000004,1,0,0,0,0
0,98.78251,0.04676,-104.10252,-1.3097,198.85901,-152.79975,-0.27596,0.84788,11.686069999999999,1.30979,441.86127999999997,0,0,1,0,0
0,99.52515,-0.0274,-102.07247,-1.3071700000000002,199.60116000000002,-152.84841,0.63422,1.34696,11.22706,2.2111400000000003,446.5895,1,0,0,0,0
1,101.51455,0.23049,-100.92582,-1.2695100000000001,201.57973,-148.27827,0.44853999999999994,-1.08746,12.161760000000001,-5.01064,457.10985999999997,0,0,0,1,0
2,99.86447,0.31292,-102.82032,-1.28277,199.93371000000002,-144.50212,-0.4079,-1.55115,12.74048,-1.527,447.9122,1,0,0,0,0
0,100.25258000000001,0.42473,-100.68894,-1.29695,200.32673,-152.37503,0.13379000000000002,0.6706300000000001,9.54857,2.47017,450.91840999999994,0,1,0,0,0
0,98.96755,-0.29913,-94.91269,-1.28348,199.03801,-144.2615,0.44691000000000003,0.49811000000000005,11.1557,0.21111,447.38140999999996,0,0,1,0,0
1,100.38266999999999,0.90102,-101.99276,-1.27034,200.4477,-145.57283999999999,-2.60532,0.74907,14.366389999999999,-1.0381799999999999,450.91695999999996,0,1,0,0,0
1,101.4155,-0.39998,-103.30519,-1.24064,201.47227,-139.24666000000002,0.5561699999999999,2.62243,10.55825,-4.44027,455.42492000000004,0,0,0,1,0
0,99.76867,-0.63746,-98.06818,-1.27508,199.83618,-142.99094,-0.034980000000000004,-0.38311999999999996,8.98392,-2.37482,449.80922999999996,1,0,0,0,0
1,98.81594,0.37711,-101.25686999999999,-1.24979,198.87531,-137.39841,-0.67603,1.7346400000000002,12.8689,-3.4982,443.45128,0,0,1,0,0
0,99.00865999999999,0.6714100000000001,-102.44541,-1.2590700000000001,199.07289,-140.30433,-0.40088,0.12545,11.62423,1.74278,443.82059000000004,1,0,0,0,0
2,98.58206,1.0217200000000002,-102.05555,-1.28906,198.65268,-145.30068,-0.35076999999999997,-2.15105,11.25998,-0.75162,441.88250999999997,0,0,1,0,0
1,99.8118,1.4278899999999999,-98.1267,-1.28414,199.88048999999998,-146.9236,0.95934,-2.4176,13.35281,-1.7032599999999998,449.99564000000004,1,0,0,0,0
1,99.19504,1.39034,-104.39884,-1.23735,199.25101999999998,-137.29946999999999,1.0803,-2.84631,12.65628,-3.16906,443.77577,1,0,0,0,0
1,101.4863,0.63931,-102.76711,-1.24485,201.5445,-141.496,0.6967899999999999,-0.88177,11.36692,0.31814000000000003,456.04793,0,0,0,1,0
0,99.62848000000001,0.7316600000000001,-97.55566999999999,-1.2566,199.6908,-140.06247,-0.05155,1.06703,10.83577,-1.828,449.36455,1,0,0,0,0
0,101.07685,0.7418899999999999,-100.97348000000001,-1.2333,201.13276000000002,-138.99204,-1.9555799999999999,-0.14640999999999998,12.20043,1.8073299999999999,454.89750999999995,0,0,0,1,0
1,98.99821999999999,-0.01763,-95.09331999999999,-1.27718,199.065,-143.15232,-2.47423,1.91897,11.762880000000001,-0.41776,447.44442999999995,0,0,1,0,0
2,100.33232,0.10588,-103.02793,-1.27452,200.39968000000002,-144.17135,-0.31966,-0.46798,12.5077,-0.77782,450.14765,0,1,0,0,0
2,100.77034,0.8978299999999999,-103.06666,-1.27144,200.83471,-145.86568,-2.08638,-2.03151,9.25634,-1.0608899999999999,452.31837,0,1,0,0,0
1,100.42334,0.40988,-100.56844,-1.26431,200.48647,-144.6836,0.18772,0.8637799999999999,11.83637,-1.01213,451.83249000000006,0,1,0,0,0
1,97.97035,0.2711,-98.9807,-1.27549,198.03645,-143.46363,-0.01715,-0.9923299999999999,10.14718,-3.24068,440.36141,0,0,1,0,0
2,98.54794,-0.04175,-97.27601,-1.2653,198.61258999999998,-143.41835,-4.1468,-1.58126,14.531279999999999,-0.29511,444.10170999999997,0,0,1,0,0
1,99.32254,-1.80813,-96.6207,-1.2536100000000001,199.38336,-140.07726,2.0345400000000002,-2.47834,12.494760000000001,-2.23006,448.30235999999996,1,0,0,0,0
2,99.49043,-0.28755,-102.15612,-1.2682,199.55463999999998,-144.49894,-0.6399699999999999,-2.28282,11.340760000000001,-1.49753,446.37407,1,0,0,0,0
1,99.03175,-0.41925,-104.20444,-1.28041,199.09931,-145.53002,-2.52455,2.13653,11.73691,-3.4130800000000003,443.05653,1,0,0,0,0
0,98.8443,-0.30665,-95.38885,-1.23376,198.90111000000002,-136.75679,1.2823200000000001,-0.14877,10.51367,1.4184700000000001,446.52705,0,0,1,0,0
0,99.24207,0.09762,-96.92759000000001,-1.23557,199.29853,-137.48936,-0.50076,-0.37805,9.97284,-0.39816,447.74657,1,0,0,0,0
0,99.39832,-0.26892,-99.95725,-1.27315,199.46604,-142.90265,0.50841,-0.1589,11.67199,2.6663799999999998,447.01297,1,0,0,0,0
1,99.76743,-0.19444,-99.68516,-1.27304,199.83295,-143.08324,-2.07599,2.6917,11.22717,-2.8357799999999997,448.99457,1,0,0,0,0
2,100.15129,0.76755,-97.65619000000001,-1.27467,200.21743,-145.95716000000002,0.6825600000000001,-0.17735,10.56495,-1.05839,451.92834000000005,0,1,0,0,0
